order_id,product_id,customer_id,price,order_date,shipping_date,quantity,discount,shipping_cost,order_status
8757857,140937,33236,307.69,2025-07-12 16:35:07.901879,2025-07-15 16:35:07.901879,4,0.29,20.02,Returned
1297990,512461,53785,443.52,2025-12-20 16:35:07.901894,2025-12-24 16:35:07.901894,1,0.17,19.56,Returned
2474714,176588,99550,464.72,2025-09-04 16:35:07.901910,2025-09-09 16:35:07.901910,4,0.16,18.11,Delivered
6905650,313802,88594,439.3,2025-07-13 16:35:07.901924,2025-07-14 16:35:07.901924,2,0.3,17.79,Processing
4714193,313802,22146,344.64,2025-06-29 16:35:07.901940,2025-07-02 16:35:07.901940,4,0.22,23.43,Delivered
5883298,720230,15784,335.21,2025-08-31 16:35:07.901955,2025-09-04 16:35:07.901955,4,0.06,7.28,Processing
9879839,381632,10378,55.37,2026-02-20 16:35:07.901970,2026-02-24 16:35:07.901970,4,0.2,16.73,Delivered
5824966,492904,96723,289.05,2025-08-03 16:35:07.901987,2025-08-09 16:35:07.901987,3,0.26,21.87,Delivered
6282210,492904,35954,245.66,2025-08-01 16:35:07.902002,2025-08-05 16:35:07.902002,2,0.08,17.26,Shipped
9213007,328815,41982,203.16,2025-06-02 16:35:07.902017,2025-06-03 16:35:07.902017,3,0.24,17.52,Delivered
9326683,924197,47537,353.24,2025-06-22 16:35:07.902032,2025-06-27 16:35:07.902032,2,0.24,21.75,Returned
2620272,938521,82934,172.4,2025-07-18 16:35:07.902047,2025-07-20 16:35:07.902047,2,0.03,12.33,Shipped
9499086,176588,11273,221.6,2025-11-22 16:35:07.902063,2025-12-01 16:35:07.902063,3,0.07,7.46,Returned
7194987,674253,57078,71.55,2025-07-01 16:35:07.902078,2025-07-02 16:35:07.902078,1,0.09,24.77,Shipped
4314858,328815,55546,475.39,2025-05-05 16:35:07.902093,2025-05-14 16:35:07.902093,2,0.04,9.02,Shipped
7251186,562958,98497,222.64,2026-01-23 16:35:07.902108,2026-02-01 16:35:07.902108,3,0.05,17.98,Shipped
2086457,562958,38736,398.94,2025-08-18 16:35:07.902123,2025-08-19 16:35:07.902123,1,0.22,16.9,Shipped
4144444,381632,21173,44.48,2026-02-17 16:35:07.902140,2026-02-24 16:35:07.902140,2,0.12,7.07,Shipped
6693368,176588,76657,338.01,2025-10-17 16:35:07.902155,2025-10-22 16:35:07.902155,2,0.09,17.46,Processing
4161669,176588,80485,326.38,2025-05-10 16:35:07.902170,2025-05-14 16:35:07.902170,2,0.13,22.35,Shipped
4120406,187821,72074,492.82,2026-04-12 16:35:07.902185,2026-04-21 16:35:07.902185,3,0.06,22.95,Returned
1829089,512461,92168,77.15,2025-10-23 16:35:07.902200,2025-10-31 16:35:07.902200,2,0.14,21.67,Delivered
9122609,492904,27195,343.15,2025-09-11 16:35:07.902215,2025-09-16 16:35:07.902215,4,0.04,6.78,Shipped
7972553,140937,63740,388.63,2025-08-24 16:35:07.902230,2025-08-26 16:35:07.902230,1,0.2,6.27,Processing
9842543,562958,74691,64.34,2026-03-29 16:35:07.902245,2026-03-30 16:35:07.902245,3,0.08,12.24,Shipped
1106431,562958,16071,264.97,2025-05-27 16:35:07.902261,2025-05-28 16:35:07.902261,1,0.27,12.18,Returned
3803320,328815,43646,360.19,2025-10-28 16:35:07.902277,2025-11-06 16:35:07.902277,1,0.24,9.33,Delivered
8351514,176588,10642,271.91,2026-02-18 16:35:07.902292,2026-02-24 16:35:07.902292,3,0.17,18.25,Shipped
9324692,187821,68821,307.11,2026-01-12 16:35:07.902320,2026-01-15 16:35:07.902320,3,0.17,19.68,Shipped
3402358,140937,64309,370.92,2026-03-01 16:35:07.902335,2026-03-06 16:35:07.902335,2,0.21,8.62,Shipped
5730956,674253,63787,35.67,2025-09-24 16:35:07.902350,2025-09-26 16:35:07.902350,2,0.05,15.8,Shipped
3914274,512461,75945,494.04,2025-06-01 16:35:07.902365,2025-06-05 16:35:07.902365,3,0.29,14.64,Delivered
3143022,328815,93018,202.27,2025-11-30 16:35:07.902380,2025-12-01 16:35:07.902380,3,0.24,18.35,Delivered
3719051,674253,83911,120.73,2025-10-19 16:35:07.902396,2025-10-21 16:35:07.902396,4,0.18,7.34,Returned
9904704,363028,71062,317.57,2025-12-19 16:35:07.902423,2025-12-24 16:35:07.902423,2,0.12,17.78,Delivered
1328080,313802,34251,470.42,2025-07-23 16:35:07.902447,2025-07-25 16:35:07.902447,3,0.16,19.28,Processing
4538128,140937,63672,482.46,2025-09-22 16:35:07.902463,2025-09-28 16:35:07.902463,4,0.03,14.82,Delivered
6160359,381632,79785,26.96,2025-09-09 16:35:07.902477,2025-09-15 16:35:07.902477,2,0.12,5.55,Processing
8672970,781209,47435,331.29,2025-10-17 16:35:07.902492,2025-10-18 16:35:07.902492,4,0.05,20.48,Delivered
5605585,938521,33991,251.05,2026-03-27 16:35:07.902507,2026-03-29 16:35:07.902507,4,0.01,6.67,Processing
8662534,313802,33490,43.59,2025-10-10 16:35:07.902522,2025-10-12 16:35:07.902522,3,0.11,11.3,Delivered
5297941,381632,41498,250.45,2025-06-19 16:35:07.902537,2025-06-27 16:35:07.902537,1,0.12,18.6,Shipped
3106400,562958,70095,468.34,2025-10-04 16:35:07.902552,2025-10-06 16:35:07.902552,2,0.12,13.89,Shipped
7034683,781209,69790,265.26,2025-04-18 16:35:07.902567,2025-04-27 16:35:07.902567,3,0.12,19.51,Shipped
3377313,363028,70056,429.5,2025-11-07 16:35:07.902584,2025-11-14 16:35:07.902584,4,0.13,19.74,Processing
6693329,720230,18341,88.56,2026-04-10 16:35:07.902599,2026-04-18 16:35:07.902599,3,0.11,10.2,Shipped
3582551,674253,98928,339.41,2026-02-12 16:35:07.902615,2026-02-13 16:35:07.902615,1,0.0,13.72,Shipped
4743060,938521,93294,294.47,2025-11-06 16:35:07.902631,2025-11-07 16:35:07.902631,1,0.21,15.59,Shipped
8707581,781209,58868,292.96,2025-04-22 16:35:07.902646,2025-04-24 16:35:07.902646,1,0.17,18.67,Returned
9989235,562958,61634,39.15,2025-08-27 16:35:07.902663,2025-09-03 16:35:07.902663,3,0.14,18.64,Delivered
1011972,512461,51553,49.32,2025-06-05 16:35:07.902678,2025-06-14 16:35:07.902678,2,0.15,11.78,Returned
7226148,140937,61703,210.22,2025-07-05 16:35:07.902693,2025-07-08 16:35:07.902693,1,0.23,6.48,Processing
9938474,381632,93679,261.81,2025-12-17 16:35:07.902708,2025-12-24 16:35:07.902708,3,0.13,13.14,Shipped
4548083,363028,41088,93.92,2025-05-30 16:35:07.902723,2025-06-05 16:35:07.902723,3,0.08,24.54,Delivered
1357436,363028,88742,58.25,2026-01-15 16:35:07.902738,2026-01-23 16:35:07.902738,2,0.23,22.86,Shipped
2501106,363028,28472,13.38,2025-11-06 16:35:07.902753,2025-11-13 16:35:07.902753,1,0.27,19.54,Returned
8460694,313802,55656,304.85,2025-08-07 16:35:07.902768,2025-08-12 16:35:07.902768,1,0.19,9.9,Returned
2698381,176588,34977,102.32,2025-09-19 16:35:07.902783,2025-09-21 16:35:07.902783,1,0.23,16.27,Shipped
6111419,924197,38823,223.08,2025-08-31 16:35:07.902798,2025-09-03 16:35:07.902798,2,0.19,22.56,Shipped
9859530,381632,54089,73.63,2026-02-12 16:35:07.902813,2026-02-15 16:35:07.902813,1,0.08,7.1,Delivered
3094291,562958,24290,241.84,2025-09-14 16:35:07.902828,2025-09-16 16:35:07.902828,4,0.18,22.52,Delivered
8362110,313802,38515,422.97,2025-12-31 16:35:07.902843,2026-01-06 16:35:07.902843,4,0.16,19.78,Returned
4567708,781209,73331,134.11,2025-08-10 16:35:07.902860,2025-08-19 16:35:07.902860,4,0.27,16.84,Processing
4829757,328815,60792,331.61,2025-06-23 16:35:07.902875,2025-06-27 16:35:07.902875,1,0.25,6.08,Returned
6280816,781209,87441,291.57,2025-05-12 16:35:07.902890,2025-05-17 16:35:07.902890,1,0.21,16.37,Shipped
1592244,313802,27186,297.31,2026-04-05 16:35:07.902904,2026-04-13 16:35:07.902904,2,0.07,16.85,Returned
5078365,720230,86797,491.32,2025-12-06 16:35:07.902919,2025-12-15 16:35:07.902919,3,0.15,14.58,Shipped
3267786,176588,81491,318.48,2025-06-09 16:35:07.902934,2025-06-18 16:35:07.902934,4,0.15,18.57,Processing
8108443,512461,21871,92.16,2025-10-19 16:35:07.902950,2025-10-27 16:35:07.902950,1,0.15,23.9,Returned
1967220,363028,58330,443.65,2025-09-22 16:35:07.902965,2025-09-29 16:35:07.902965,1,0.13,14.68,Processing
1652630,938521,20941,184.06,2025-09-14 16:35:07.902979,2025-09-16 16:35:07.902979,1,0.24,16.49,Processing
7667143,674253,36435,453.64,2026-03-29 16:35:07.902994,2026-04-03 16:35:07.902994,1,0.13,14.39,Processing
9168404,562958,85416,116.48,2025-11-05 16:35:07.903009,2025-11-12 16:35:07.903009,1,0.21,24.85,Delivered
2125428,924197,80327,284.35,2025-10-12 16:35:07.903024,2025-10-14 16:35:07.903024,4,0.15,11.07,Delivered
4727776,938521,75308,51.03,2025-08-10 16:35:07.903039,2025-08-15 16:35:07.903039,2,0.21,11.35,Shipped
6418547,363028,77497,152.56,2025-07-07 16:35:07.903054,2025-07-12 16:35:07.903054,3,0.29,22.7,Delivered
5581426,924197,68078,223.67,2025-04-19 16:35:07.903069,2025-04-23 16:35:07.903069,4,0.19,24.35,Processing
6598665,781209,92829,180.38,2026-03-15 16:35:07.903084,2026-03-21 16:35:07.903084,2,0.07,10.22,Processing
6060375,674253,20632,497.59,2026-03-22 16:35:07.903098,2026-03-27 16:35:07.903098,4,0.06,5.16,Processing
1545251,720230,11213,110.11,2025-07-08 16:35:07.903113,2025-07-15 16:35:07.903113,3,0.2,18.18,Processing
1819703,674253,83629,461.07,2026-03-26 16:35:07.903130,2026-04-01 16:35:07.903130,1,0.09,10.07,Returned
3484727,328815,42323,167.9,2026-03-06 16:35:07.903145,2026-03-08 16:35:07.903145,2,0.26,7.97,Shipped
9438427,363028,49247,411.2,2025-12-08 16:35:07.903160,2025-12-15 16:35:07.903160,1,0.11,21.67,Delivered
2108378,512461,94107,139.81,2025-11-02 16:35:07.903176,2025-11-05 16:35:07.903176,4,0.04,14.49,Processing
2969582,924197,39511,12.12,2025-09-21 16:35:07.903191,2025-09-26 16:35:07.903191,3,0.08,8.14,Processing
3352629,512461,82479,376.45,2025-11-30 16:35:07.903206,2025-12-01 16:35:07.903206,2,0.2,13.58,Shipped
2303916,924197,21140,40.95,2025-08-01 16:35:07.903221,2025-08-08 16:35:07.903221,3,0.12,20.36,Returned
3304304,562958,31439,453.51,2026-01-31 16:35:07.903236,2026-02-04 16:35:07.903236,4,0.03,23.83,Returned
6832696,381632,13142,499.01,2026-04-06 16:35:07.903251,2026-04-12 16:35:07.903251,3,0.2,13.46,Delivered
9996455,562958,71846,378.57,2025-07-13 16:35:07.903266,2025-07-20 16:35:07.903266,4,0.19,9.33,Returned
6511959,187821,34994,79.03,2026-04-12 16:35:07.903281,2026-04-17 16:35:07.903281,2,0.05,17.47,Shipped
4025752,176588,79157,142.85,2025-10-01 16:35:07.903297,2025-10-05 16:35:07.903297,3,0.06,15.51,Delivered
4011960,512461,99075,458.96,2025-04-27 16:35:07.903313,2025-05-02 16:35:07.903313,2,0.07,23.15,Returned
5251651,562958,46009,230.05,2025-08-24 16:35:07.903328,2025-08-31 16:35:07.903328,1,0.25,18.19,Processing
2192744,720230,85660,366.01,2026-02-21 16:35:07.903343,2026-02-24 16:35:07.903343,2,0.2,22.18,Shipped
1611351,381632,14282,469.01,2025-12-04 16:35:07.903358,2025-12-06 16:35:07.903358,4,0.12,22.09,Delivered
2797826,187821,57032,406.02,2026-01-28 16:35:07.903388,2026-01-31 16:35:07.903388,1,0.02,6.23,Processing
7630008,363028,63877,161.69,2025-11-04 16:35:07.903404,2025-11-06 16:35:07.903404,3,0.3,20.47,Processing
4658907,363028,70694,453.78,2025-12-31 16:35:07.903419,2026-01-09 16:35:07.903419,2,0.22,11.74,Delivered
7675870,924197,62025,331.31,2025-09-09 16:35:07.903436,2025-09-17 16:35:07.903436,2,0.07,11.51,Processing
9828862,313802,19272,446.14,2025-07-02 16:35:07.903451,2025-07-06 16:35:07.903451,4,0.13,6.68,Delivered
4515601,313802,35135,243.68,2026-03-20 16:35:07.903466,2026-03-26 16:35:07.903466,3,0.02,7.88,Returned
1792823,381632,71734,392.04,2025-08-07 16:35:07.903482,2025-08-16 16:35:07.903482,3,0.08,17.14,Delivered
9964086,187821,38643,383.42,2025-12-10 16:35:07.903497,2025-12-15 16:35:07.903497,2,0.08,5.9,Processing
4016820,176588,82994,34.79,2025-11-07 16:35:07.903512,2025-11-09 16:35:07.903512,1,0.01,10.38,Delivered
8761097,924197,11098,224.62,2026-02-01 16:35:07.903527,2026-02-04 16:35:07.903527,3,0.27,13.86,Processing
6103366,512461,54509,471.62,2025-11-04 16:35:07.903542,2025-11-13 16:35:07.903542,4,0.06,5.61,Processing
3404133,924197,64719,447.74,2025-06-27 16:35:07.903557,2025-07-06 16:35:07.903557,3,0.04,9.3,Processing
5089624,512461,70101,265.42,2026-04-09 16:35:07.903573,2026-04-12 16:35:07.903573,1,0.23,13.87,Returned
8813337,924197,31150,142.27,2025-06-09 16:35:07.903588,2025-06-16 16:35:07.903588,4,0.15,16.25,Processing
1030932,938521,17486,89.25,2026-03-09 16:35:07.903610,2026-03-15 16:35:07.903610,1,0.03,18.62,Shipped
7140668,924197,61177,440.73,2025-10-24 16:35:07.903625,2025-10-30 16:35:07.903625,4,0.05,10.93,Processing
7380590,176588,70045,409.62,2025-09-29 16:35:07.903640,2025-10-01 16:35:07.903640,3,0.27,14.25,Shipped
1069832,187821,78434,59.46,2025-07-21 16:35:07.903655,2025-07-29 16:35:07.903655,4,0.14,14.35,Shipped
5541784,363028,65406,288.83,2025-10-04 16:35:07.903670,2025-10-10 16:35:07.903670,4,0.16,9.0,Shipped
8771765,674253,21548,434.45,2025-12-05 16:35:07.903685,2025-12-14 16:35:07.903685,1,0.02,22.63,Returned
8788289,781209,78807,347.07,2026-02-25 16:35:07.903700,2026-03-06 16:35:07.903700,1,0.25,8.32,Delivered
4415302,562958,73162,175.04,2026-01-23 16:35:07.903717,2026-01-25 16:35:07.903717,2,0.04,24.17,Processing
3190885,313802,68063,180.36,2025-06-18 16:35:07.903732,2025-06-21 16:35:07.903732,4,0.16,15.02,Returned
6209846,363028,21568,193.03,2025-08-31 16:35:07.903747,2025-09-04 16:35:07.903747,1,0.14,19.59,Shipped
4362852,363028,64963,269.87,2026-02-25 16:35:07.903762,2026-02-28 16:35:07.903762,3,0.22,22.66,Delivered
7406205,363028,58426,12.49,2025-05-02 16:35:07.903778,2025-05-03 16:35:07.903778,1,0.09,12.08,Processing
2863411,313802,12370,436.89,2026-02-25 16:35:07.903793,2026-02-27 16:35:07.903793,2,0.22,17.21,Processing
5123203,938521,15648,412.71,2026-04-04 16:35:07.903808,2026-04-06 16:35:07.903808,1,0.11,7.63,Returned
2289365,938521,37503,113.77,2025-08-16 16:35:07.903823,2025-08-24 16:35:07.903823,2,0.11,10.07,Processing
4463728,924197,38895,108.27,2025-08-30 16:35:07.903838,2025-09-05 16:35:07.903838,2,0.25,12.56,Shipped
8504906,674253,86388,445.49,2025-08-30 16:35:07.903854,2025-09-07 16:35:07.903854,1,0.14,10.04,Delivered
7214753,381632,39609,101.83,2025-04-22 16:35:07.903869,2025-04-30 16:35:07.903869,2,0.09,7.31,Returned
2421688,313802,61443,16.38,2026-02-06 16:35:07.903884,2026-02-13 16:35:07.903884,1,0.21,6.0,Returned
4778529,187821,23466,57.4,2025-09-16 16:35:07.903899,2025-09-23 16:35:07.903899,2,0.22,21.72,Returned
3673130,938521,55258,158.48,2025-09-28 16:35:07.903914,2025-10-04 16:35:07.903914,4,0.03,19.2,Shipped
1863334,381632,70979,402.34,2025-04-27 16:35:07.903929,2025-04-30 16:35:07.903929,1,0.09,7.88,Delivered
5227656,512461,37163,166.03,2025-10-15 16:35:07.903944,2025-10-23 16:35:07.903944,2,0.18,13.93,Delivered
9667933,363028,77249,266.73,2026-04-11 16:35:07.903959,2026-04-14 16:35:07.903959,1,0.05,21.35,Processing
4930463,924197,77680,145.15,2025-05-18 16:35:07.903977,2025-05-25 16:35:07.903977,3,0.1,11.4,Returned
9199545,328815,59507,145.59,2026-01-08 16:35:07.903994,2026-01-11 16:35:07.903994,3,0.25,15.02,Delivered
4749497,492904,20695,382.39,2026-03-04 16:35:07.904009,2026-03-06 16:35:07.904009,4,0.23,5.08,Shipped
5247362,781209,41196,38.13,2025-11-06 16:35:07.904025,2025-11-08 16:35:07.904025,2,0.2,17.71,Processing
3917635,492904,92194,93.54,2025-07-27 16:35:07.904040,2025-08-04 16:35:07.904040,1,0.04,6.6,Processing
1197620,363028,75049,387.91,2025-10-16 16:35:07.904055,2025-10-17 16:35:07.904055,3,0.24,9.47,Delivered
1943181,938521,98938,488.34,2025-06-16 16:35:07.904070,2025-06-19 16:35:07.904070,4,0.26,22.3,Returned
6486378,924197,85507,321.51,2026-02-22 16:35:07.904085,2026-02-23 16:35:07.904085,2,0.14,23.11,Processing
6858926,381632,72230,172.96,2025-11-09 16:35:07.904100,2025-11-13 16:35:07.904100,3,0.09,13.27,Shipped
6194534,674253,27296,415.05,2025-09-25 16:35:07.904115,2025-10-02 16:35:07.904115,4,0.18,13.91,Processing
4740688,512461,28924,379.61,2025-10-23 16:35:07.904129,2025-10-29 16:35:07.904129,2,0.05,21.24,Delivered
9880118,512461,61789,236.35,2025-07-22 16:35:07.904145,2025-07-23 16:35:07.904145,3,0.24,10.31,Shipped
5770329,187821,52217,260.46,2026-02-16 16:35:07.904159,2026-02-20 16:35:07.904159,2,0.01,18.06,Shipped
6813570,187821,68947,125.19,2026-04-05 16:35:07.904175,2026-04-13 16:35:07.904175,4,0.1,19.48,Processing
1999987,363028,71487,229.72,2025-07-06 16:35:07.904190,2025-07-14 16:35:07.904190,2,0.22,14.85,Processing
2322581,781209,88657,488.61,2026-02-14 16:35:07.904205,2026-02-19 16:35:07.904205,1,0.02,5.88,Delivered
7453777,938521,14270,24.1,2025-06-07 16:35:07.904221,2025-06-10 16:35:07.904221,2,0.3,23.26,Delivered
5947113,938521,22784,450.61,2025-07-19 16:35:07.904236,2025-07-28 16:35:07.904236,2,0.2,23.69,Delivered
1788173,924197,93923,36.47,2026-03-13 16:35:07.904251,2026-03-14 16:35:07.904251,3,0.26,24.48,Processing
9668755,562958,31875,72.07,2026-01-05 16:35:07.904267,2026-01-11 16:35:07.904267,3,0.14,8.21,Returned
8799915,187821,36348,46.07,2025-06-29 16:35:07.904283,2025-07-04 16:35:07.904283,2,0.12,17.2,Processing
3092878,176588,30917,178.42,2026-01-16 16:35:07.904298,2026-01-19 16:35:07.904298,4,0.26,6.86,Delivered
3776440,140937,43060,418.8,2026-01-04 16:35:07.904313,2026-01-13 16:35:07.904313,1,0.16,23.56,Processing
4282459,313802,65810,426.59,2025-10-21 16:35:07.904328,2025-10-28 16:35:07.904328,1,0.08,8.89,Returned
2021970,512461,52276,468.45,2025-07-27 16:35:07.904343,2025-07-30 16:35:07.904343,4,0.09,5.57,Delivered
3268251,720230,18487,380.76,2025-11-11 16:35:07.904358,2025-11-16 16:35:07.904358,3,0.11,20.08,Processing
4604297,328815,16822,46.1,2026-03-05 16:35:07.904383,2026-03-12 16:35:07.904383,3,0.06,20.2,Returned
5260839,363028,52113,115.88,2025-11-08 16:35:07.904417,2025-11-13 16:35:07.904417,4,0.11,11.96,Returned
2526747,938521,86113,287.45,2025-06-03 16:35:07.904445,2025-06-12 16:35:07.904445,2,0.09,5.84,Delivered
5821455,492904,40505,406.68,2025-04-24 16:35:07.904461,2025-05-02 16:35:07.904461,1,0.19,17.83,Delivered
7930444,328815,57670,92.2,2025-10-25 16:35:07.904476,2025-11-03 16:35:07.904476,3,0.27,21.75,Returned
3143318,562958,86463,313.49,2025-11-28 16:35:07.904491,2025-12-02 16:35:07.904491,1,0.15,8.56,Returned
7719780,781209,65538,93.87,2025-11-30 16:35:07.904507,2025-12-01 16:35:07.904507,4,0.14,23.24,Delivered
1425581,938521,90489,164.46,2025-09-24 16:35:07.904522,2025-09-26 16:35:07.904522,2,0.04,22.51,Delivered
4000876,187821,26361,339.29,2026-01-10 16:35:07.904537,2026-01-16 16:35:07.904537,4,0.07,21.36,Returned
2344408,938521,73879,313.48,2026-02-14 16:35:07.904552,2026-02-15 16:35:07.904552,3,0.04,13.09,Shipped
5135175,674253,36903,61.07,2025-05-25 16:35:07.904568,2025-05-26 16:35:07.904568,1,0.17,10.86,Returned
5727182,187821,30198,346.98,2026-04-12 16:35:07.904583,2026-04-13 16:35:07.904583,4,0.01,19.14,Processing
1479080,328815,83459,357.72,2026-02-18 16:35:07.904601,2026-02-25 16:35:07.904601,4,0.07,5.82,Processing
2111538,562958,87940,87.16,2025-07-31 16:35:07.904616,2025-08-05 16:35:07.904616,2,0.02,14.14,Returned
5983528,781209,18635,247.11,2025-11-19 16:35:07.904632,2025-11-21 16:35:07.904632,1,0.03,12.72,Processing
1676578,674253,32523,254.43,2026-02-03 16:35:07.904647,2026-02-07 16:35:07.904647,3,0.27,17.77,Shipped
9125610,187821,86356,226.25,2025-05-14 16:35:07.904662,2025-05-23 16:35:07.904662,4,0.3,16.02,Shipped
1562482,381632,33876,469.17,2026-02-16 16:35:07.904679,2026-02-18 16:35:07.904679,2,0.19,7.04,Processing
4306580,720230,16387,219.91,2025-09-15 16:35:07.904694,2025-09-16 16:35:07.904694,4,0.2,15.81,Shipped
2904333,562958,40350,341.9,2026-01-26 16:35:07.904709,2026-02-01 16:35:07.904709,2,0.19,11.7,Shipped
5440781,492904,12890,11.44,2025-08-10 16:35:07.904724,2025-08-14 16:35:07.904724,3,0.1,21.53,Returned
1777267,674253,52081,414.86,2025-04-28 16:35:07.904739,2025-05-01 16:35:07.904739,1,0.09,19.16,Delivered
4870586,140937,58492,86.19,2026-01-25 16:35:07.904755,2026-01-28 16:35:07.904755,1,0.27,18.85,Returned
7589080,720230,14796,185.78,2025-09-28 16:35:07.904770,2025-10-02 16:35:07.904770,1,0.24,19.81,Shipped
7529516,938521,29544,18.71,2025-12-15 16:35:07.904786,2025-12-17 16:35:07.904786,1,0.1,12.86,Returned
8944553,492904,80857,150.84,2025-09-06 16:35:07.904801,2025-09-15 16:35:07.904801,4,0.03,5.42,Shipped
4615118,313802,20082,315.16,2025-10-20 16:35:07.904816,2025-10-21 16:35:07.904816,4,0.28,17.19,Processing
6175957,924197,18054,117.59,2025-09-27 16:35:07.904831,2025-10-05 16:35:07.904831,3,0.23,16.71,Delivered
7384124,938521,77079,228.38,2025-12-05 16:35:07.904846,2025-12-09 16:35:07.904846,4,0.28,16.72,Processing
5845296,492904,77740,414.78,2025-06-01 16:35:07.904861,2025-06-07 16:35:07.904861,4,0.2,23.57,Returned
7024378,938521,92178,283.26,2025-05-17 16:35:07.904878,2025-05-22 16:35:07.904878,1,0.19,18.46,Shipped
6638239,781209,82632,397.51,2025-04-24 16:35:07.904894,2025-04-26 16:35:07.904894,2,0.15,19.33,Processing
4400784,176588,33603,280.19,2025-04-30 16:35:07.904909,2025-05-07 16:35:07.904909,1,0.0,21.92,Processing
8926823,674253,62372,123.21,2025-09-21 16:35:07.904924,2025-09-23 16:35:07.904924,4,0.16,24.68,Returned
6804235,187821,93309,275.86,2025-08-20 16:35:07.904940,2025-08-27 16:35:07.904940,3,0.05,22.98,Shipped
8278753,381632,13872,146.58,2025-04-26 16:35:07.904955,2025-04-28 16:35:07.904955,3,0.03,22.87,Returned
3386371,492904,31293,161.17,2025-10-26 16:35:07.904970,2025-11-01 16:35:07.904970,1,0.3,12.21,Processing
3648208,363028,36123,415.53,2026-03-11 16:35:07.904986,2026-03-18 16:35:07.904986,2,0.08,13.8,Delivered
8836185,781209,11182,189.78,2025-07-11 16:35:07.905001,2025-07-17 16:35:07.905001,2,0.01,8.94,Returned
4624462,674253,59972,19.46,2026-03-21 16:35:07.905017,2026-03-24 16:35:07.905017,2,0.1,7.55,Delivered
1692382,674253,60923,318.72,2025-10-22 16:35:07.905032,2025-10-25 16:35:07.905032,2,0.2,19.83,Delivered
4537819,140937,40327,448.79,2025-10-30 16:35:07.905047,2025-11-08 16:35:07.905047,4,0.08,23.75,Processing
4877760,720230,25054,41.23,2025-12-11 16:35:07.905063,2025-12-15 16:35:07.905063,4,0.28,12.29,Shipped
1379963,720230,97388,428.67,2025-11-19 16:35:07.905078,2025-11-27 16:35:07.905078,1,0.06,17.83,Delivered
8679356,938521,27443,150.22,2026-04-13 16:35:07.905093,2026-04-14 16:35:07.905093,2,0.11,22.91,Shipped
8609032,176588,21660,309.19,2025-07-29 16:35:07.905108,2025-08-03 16:35:07.905108,4,0.11,20.45,Shipped
6180862,176588,18620,60.78,2026-01-03 16:35:07.905123,2026-01-06 16:35:07.905123,4,0.01,7.27,Returned
9105883,187821,16114,224.46,2025-12-26 16:35:07.905138,2025-12-27 16:35:07.905138,1,0.2,19.86,Returned
7384079,720230,19296,399.68,2025-06-09 16:35:07.905156,2025-06-17 16:35:07.905156,4,0.14,15.82,Delivered
3842837,328815,57780,281.95,2025-12-15 16:35:07.905172,2025-12-16 16:35:07.905172,4,0.25,6.82,Returned
8325272,381632,55726,15.93,2026-03-07 16:35:07.905212,2026-03-14 16:35:07.905212,3,0.17,10.57,Returned
4190560,512461,89818,72.29,2025-07-17 16:35:07.905229,2025-07-25 16:35:07.905229,3,0.01,5.14,Delivered
7306903,381632,21659,247.39,2025-08-09 16:35:07.905244,2025-08-10 16:35:07.905244,4,0.19,16.44,Delivered
8480857,781209,64719,334.67,2026-02-23 16:35:07.905259,2026-03-02 16:35:07.905259,4,0.29,5.18,Returned
8960945,328815,76634,144.47,2025-12-02 16:35:07.905275,2025-12-06 16:35:07.905275,3,0.13,23.97,Shipped
3922550,674253,51603,109.77,2025-09-12 16:35:07.905289,2025-09-19 16:35:07.905289,2,0.3,17.39,Returned
8640344,512461,70628,162.8,2025-06-12 16:35:07.905305,2025-06-14 16:35:07.905305,4,0.19,18.73,Returned
8050905,924197,92650,442.24,2025-09-01 16:35:07.905321,2025-09-05 16:35:07.905321,2,0.24,21.13,Returned
8647617,187821,33738,383.18,2025-04-20 16:35:07.905336,2025-04-27 16:35:07.905336,1,0.12,14.5,Delivered
5911153,720230,30765,468.63,2025-05-20 16:35:07.905351,2025-05-25 16:35:07.905351,1,0.14,9.09,Shipped
5216461,674253,31161,103.06,2025-07-06 16:35:07.905369,2025-07-14 16:35:07.905369,4,0.25,17.63,Delivered
5218673,176588,16059,297.18,2025-11-15 16:35:07.905384,2025-11-19 16:35:07.905384,4,0.2,11.59,Processing
9533831,924197,92329,289.55,2025-07-23 16:35:07.905399,2025-07-27 16:35:07.905399,4,0.09,17.98,Returned
3708812,492904,38830,430.74,2026-04-01 16:35:07.905414,2026-04-03 16:35:07.905414,4,0.04,6.9,Delivered
6417067,562958,23029,237.25,2025-05-11 16:35:07.905430,2025-05-12 16:35:07.905430,2,0.29,13.64,Returned
5293823,313802,49371,195.87,2025-07-27 16:35:07.905445,2025-07-30 16:35:07.905445,4,0.18,5.65,Returned
4995632,140937,92646,336.36,2025-04-24 16:35:07.905460,2025-04-29 16:35:07.905460,1,0.02,22.3,Delivered
3955066,674253,14503,198.74,2025-11-26 16:35:07.905477,2025-12-03 16:35:07.905477,2,0.27,15.76,Processing
4271302,187821,88510,231.26,2025-06-02 16:35:07.905501,2025-06-04 16:35:07.905501,4,0.03,19.32,Shipped
2081620,924197,91751,134.49,2025-12-29 16:35:07.905521,2026-01-03 16:35:07.905521,1,0.28,16.31,Returned
