order_id,product_id,customer_id,price,order_date,shipping_date,quantity,discount,shipping_cost,order_status,product_name,product_category,manufacturing_city,size,color,SKU,cost,launch_date,shipping_days,net_price,revenue,profit,is_returned
7930444,328815,57670,92.2,2025-10-25 16:35:07.904476,2025-11-03 16:35:07.904476,3,0.27,21.75,Returned,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,9,67.306,201.918,36.61799999999999,1
3143318,562958,86463,313.49,2025-11-28 16:35:07.904491,2025-12-02 16:35:07.904491,1,0.15,8.56,Returned,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,4,266.4665,266.4665,245.3265,1
7719780,781209,65538,93.87,2025-11-30 16:35:07.904507,2025-12-01 16:35:07.904507,4,0.14,23.24,Delivered,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,1,80.7282,322.9128,100.6328,0
1425581,938521,90489,164.46,2025-09-24 16:35:07.904522,2025-09-26 16:35:07.904522,2,0.04,22.51,Delivered,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,2,157.8816,315.7632,262.6832,0
4000876,187821,26361,339.29,2026-01-10 16:35:07.904537,2026-01-16 16:35:07.904537,4,0.07,21.36,Returned,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,6,315.5397,1262.1588,1019.2787999999999,1
2344408,938521,73879,313.48,2026-02-14 16:35:07.904552,2026-02-15 16:35:07.904552,3,0.04,13.09,Shipped,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,1,300.9408,902.8224,823.2024,0
5135175,674253,36903,61.07,2025-05-25 16:35:07.904568,2025-05-26 16:35:07.904568,1,0.17,10.86,Returned,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,1,50.6881,50.6881,-15.731900000000003,1
5727182,187821,30198,346.98,2026-04-12 16:35:07.904583,2026-04-13 16:35:07.904583,4,0.01,19.14,Processing,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,1,343.5102,1374.0408,1131.1608,0
1479080,328815,83459,357.72,2026-02-18 16:35:07.904601,2026-02-25 16:35:07.904601,4,0.07,5.82,Processing,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,7,332.6796,1330.7184,1110.3183999999999,0
2111538,562958,87940,87.16,2025-07-31 16:35:07.904616,2025-08-05 16:35:07.904616,2,0.02,14.14,Returned,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,5,85.4168,170.8336,128.5536,1
5983528,781209,18635,247.11,2025-11-19 16:35:07.904632,2025-11-21 16:35:07.904632,1,0.03,12.72,Processing,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,2,239.6967,239.6967,184.1267,0
1676578,674253,32523,254.43,2026-02-03 16:35:07.904647,2026-02-07 16:35:07.904647,3,0.27,17.77,Shipped,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,4,185.7339,557.2017000000001,357.9417,0
9125610,187821,86356,226.25,2025-05-14 16:35:07.904662,2025-05-23 16:35:07.904662,4,0.3,16.02,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,9,158.375,633.5,390.62,0
1562482,381632,33876,469.17,2026-02-16 16:35:07.904679,2026-02-18 16:35:07.904679,2,0.19,7.04,Processing,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,2,380.02770000000004,760.0554000000001,586.1954000000001,0
4306580,720230,16387,219.91,2025-09-15 16:35:07.904694,2025-09-16 16:35:07.904694,4,0.2,15.81,Shipped,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,1,175.928,703.712,406.432,0
2904333,562958,40350,341.9,2026-01-26 16:35:07.904709,2026-02-01 16:35:07.904709,2,0.19,11.7,Shipped,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,6,276.939,553.878,511.59800000000007,0
5440781,492904,12890,11.44,2025-08-10 16:35:07.904724,2025-08-14 16:35:07.904724,3,0.1,21.53,Returned,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,4,10.296,30.887999999999998,-256.062,1
1777267,674253,52081,414.86,2025-04-28 16:35:07.904739,2025-05-01 16:35:07.904739,1,0.09,19.16,Delivered,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,3,377.5226,377.5226,311.1026,0
4870586,140937,58492,86.19,2026-01-25 16:35:07.904755,2026-01-28 16:35:07.904755,1,0.27,18.85,Returned,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,3,62.918699999999994,62.918699999999994,-21.021300000000004,1
7589080,720230,14796,185.78,2025-09-28 16:35:07.904770,2025-10-02 16:35:07.904770,1,0.24,19.81,Shipped,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,4,141.1928,141.1928,66.87280000000001,0
7529516,938521,29544,18.71,2025-12-15 16:35:07.904786,2025-12-17 16:35:07.904786,1,0.1,12.86,Returned,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,2,16.839000000000002,16.839000000000002,-9.700999999999997,1
8944553,492904,80857,150.84,2025-09-06 16:35:07.904801,2025-09-15 16:35:07.904801,4,0.03,5.42,Shipped,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,9,146.3148,585.2592,202.65919999999994,0
4615118,313802,20082,315.16,2025-10-20 16:35:07.904816,2025-10-21 16:35:07.904816,4,0.28,17.19,Processing,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,1,226.9152,907.6608,646.3008,0
6175957,924197,18054,117.59,2025-09-27 16:35:07.904831,2025-10-05 16:35:07.904831,3,0.23,16.71,Delivered,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,8,90.5443,271.6329,49.00290000000004,0
7384124,938521,77079,228.38,2025-12-05 16:35:07.904846,2025-12-09 16:35:07.904846,4,0.28,16.72,Processing,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,4,164.43359999999998,657.7343999999999,551.5744,0
5845296,492904,77740,414.78,2025-06-01 16:35:07.904861,2025-06-07 16:35:07.904861,4,0.2,23.57,Returned,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,6,331.824,1327.296,944.696,1
7024378,938521,92178,283.26,2025-05-17 16:35:07.904878,2025-05-22 16:35:07.904878,1,0.19,18.46,Shipped,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,5,229.44060000000002,229.44060000000002,202.90060000000003,0
6638239,781209,82632,397.51,2025-04-24 16:35:07.904894,2025-04-26 16:35:07.904894,2,0.15,19.33,Processing,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,2,337.88349999999997,675.7669999999999,564.627,0
4400784,176588,33603,280.19,2025-04-30 16:35:07.904909,2025-05-07 16:35:07.904909,1,0.0,21.92,Processing,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,7,280.19,280.19,223.16,0
8926823,674253,62372,123.21,2025-09-21 16:35:07.904924,2025-09-23 16:35:07.904924,4,0.16,24.68,Returned,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,2,103.4964,413.9856,148.30559999999997,1
6804235,187821,93309,275.86,2025-08-20 16:35:07.904940,2025-08-27 16:35:07.904940,3,0.05,22.98,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,7,262.067,786.201,604.041,0
8278753,381632,13872,146.58,2025-04-26 16:35:07.904955,2025-04-28 16:35:07.904955,3,0.03,22.87,Returned,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,2,142.1826,426.54780000000005,165.7578,1
3386371,492904,31293,161.17,2025-10-26 16:35:07.904970,2025-11-01 16:35:07.904970,1,0.3,12.21,Processing,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,6,112.81899999999999,112.81899999999999,17.168999999999983,0
3648208,363028,36123,415.53,2026-03-11 16:35:07.904986,2026-03-18 16:35:07.904986,2,0.08,13.8,Delivered,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,7,382.2876,764.5752,584.3152,0
8836185,781209,11182,189.78,2025-07-11 16:35:07.905001,2025-07-17 16:35:07.905001,2,0.01,8.94,Returned,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,6,187.8822,375.7644,264.62440000000004,1
4624462,674253,59972,19.46,2026-03-21 16:35:07.905017,2026-03-24 16:35:07.905017,2,0.1,7.55,Delivered,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,3,17.514000000000003,35.028000000000006,-97.812,0
1692382,674253,60923,318.72,2025-10-22 16:35:07.905032,2025-10-25 16:35:07.905032,2,0.2,19.83,Delivered,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,3,254.97600000000003,509.95200000000006,377.1120000000001,0
4537819,140937,40327,448.79,2025-10-30 16:35:07.905047,2025-11-08 16:35:07.905047,4,0.08,23.75,Processing,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,9,412.88680000000005,1651.5472000000002,1315.7872000000002,0
4877760,720230,25054,41.23,2025-12-11 16:35:07.905063,2025-12-15 16:35:07.905063,4,0.28,12.29,Shipped,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,4,29.685599999999997,118.74239999999999,-178.5376,0
1379963,720230,97388,428.67,2025-11-19 16:35:07.905078,2025-11-27 16:35:07.905078,1,0.06,17.83,Delivered,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,8,402.9498,402.9498,328.6298,0
8679356,938521,27443,150.22,2026-04-13 16:35:07.905093,2026-04-14 16:35:07.905093,2,0.11,22.91,Shipped,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,1,133.6958,267.3916,214.3116,0
8609032,176588,21660,309.19,2025-07-29 16:35:07.905108,2025-08-03 16:35:07.905108,4,0.11,20.45,Shipped,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,5,275.1791,1100.7164,872.5964,0
6180862,176588,18620,60.78,2026-01-03 16:35:07.905123,2026-01-06 16:35:07.905123,4,0.01,7.27,Returned,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,3,60.172200000000004,240.68880000000001,12.56880000000001,1
9105883,187821,16114,224.46,2025-12-26 16:35:07.905138,2025-12-27 16:35:07.905138,1,0.2,19.86,Returned,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,1,179.568,179.568,118.84800000000001,1
7384079,720230,19296,399.68,2025-06-09 16:35:07.905156,2025-06-17 16:35:07.905156,4,0.14,15.82,Delivered,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,8,343.7248,1374.8992,1077.6192,0
3842837,328815,57780,281.95,2025-12-15 16:35:07.905172,2025-12-16 16:35:07.905172,4,0.25,6.82,Returned,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,1,211.46249999999998,845.8499999999999,625.4499999999999,1
8325272,381632,55726,15.93,2026-03-07 16:35:07.905212,2026-03-14 16:35:07.905212,3,0.17,10.57,Returned,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,7,13.2219,39.6657,-221.1243,1
4190560,512461,89818,72.29,2025-07-17 16:35:07.905229,2025-07-25 16:35:07.905229,3,0.01,5.14,Delivered,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,8,71.56710000000001,214.70130000000003,-81.27869999999996,0
7306903,381632,21659,247.39,2025-08-09 16:35:07.905244,2025-08-10 16:35:07.905244,4,0.19,16.44,Delivered,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,1,200.3859,801.5436,453.82359999999994,0
8480857,781209,64719,334.67,2026-02-23 16:35:07.905259,2026-03-02 16:35:07.905259,4,0.29,5.18,Returned,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,7,237.6157,950.4628,728.1828,1
8960945,328815,76634,144.47,2025-12-02 16:35:07.905275,2025-12-06 16:35:07.905275,3,0.13,23.97,Shipped,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,4,125.6889,377.0667,211.7667,0
3922550,674253,51603,109.77,2025-09-12 16:35:07.905289,2025-09-19 16:35:07.905289,2,0.3,17.39,Returned,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,7,76.839,153.678,20.837999999999994,1
8640344,512461,70628,162.8,2025-06-12 16:35:07.905305,2025-06-14 16:35:07.905305,4,0.19,18.73,Returned,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,2,131.86800000000002,527.4720000000001,132.8320000000001,1
8050905,924197,92650,442.24,2025-09-01 16:35:07.905321,2025-09-05 16:35:07.905321,2,0.24,21.13,Returned,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,4,336.1024,672.2048,523.7848,1
8647617,187821,33738,383.18,2025-04-20 16:35:07.905336,2025-04-27 16:35:07.905336,1,0.12,14.5,Delivered,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,7,337.1984,337.1984,276.47839999999997,0
5911153,720230,30765,468.63,2025-05-20 16:35:07.905351,2025-05-25 16:35:07.905351,1,0.14,9.09,Shipped,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,5,403.0218,403.0218,328.7018,0
5216461,674253,31161,103.06,2025-07-06 16:35:07.905369,2025-07-14 16:35:07.905369,4,0.25,17.63,Delivered,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,8,77.295,309.18,43.5,0
5218673,176588,16059,297.18,2025-11-15 16:35:07.905384,2025-11-19 16:35:07.905384,4,0.2,11.59,Processing,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,4,237.74400000000003,950.9760000000001,722.8560000000001,0
9533831,924197,92329,289.55,2025-07-23 16:35:07.905399,2025-07-27 16:35:07.905399,4,0.09,17.98,Returned,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,4,263.4905,1053.962,757.1220000000001,1
3708812,492904,38830,430.74,2026-04-01 16:35:07.905414,2026-04-03 16:35:07.905414,4,0.04,6.9,Delivered,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,2,413.5104,1654.0416,1271.4416,0
6417067,562958,23029,237.25,2025-05-11 16:35:07.905430,2025-05-12 16:35:07.905430,2,0.29,13.64,Returned,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,1,168.4475,336.895,294.615,1
5293823,313802,49371,195.87,2025-07-27 16:35:07.905445,2025-07-30 16:35:07.905445,4,0.18,5.65,Returned,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,3,160.6134,642.4536,381.09360000000004,1
4995632,140937,92646,336.36,2025-04-24 16:35:07.905460,2025-04-29 16:35:07.905460,1,0.02,22.3,Delivered,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,5,329.63280000000003,329.63280000000003,245.69280000000003,0
3955066,674253,14503,198.74,2025-11-26 16:35:07.905477,2025-12-03 16:35:07.905477,2,0.27,15.76,Processing,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,7,145.0802,290.1604,157.32039999999998,0
4271302,187821,88510,231.26,2025-06-02 16:35:07.905501,2025-06-04 16:35:07.905501,4,0.03,19.32,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,2,224.32219999999998,897.2887999999999,654.4087999999999,0
2081620,924197,91751,134.49,2025-12-29 16:35:07.905521,2026-01-03 16:35:07.905521,1,0.28,16.31,Returned,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,5,96.8328,96.8328,22.622800000000012,1
8937133,512461,15699,185.0,2025-08-09 16:35:07.905536,2025-08-16 16:35:07.905536,4,0.01,5.25,Delivered,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,7,183.15,732.6,337.96000000000004,0
5041987,781209,78737,193.95,2025-04-23 16:35:07.905551,2025-04-27 16:35:07.905551,3,0.01,17.78,Delivered,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,4,192.01049999999998,576.0314999999999,409.32149999999996,0
5050334,381632,40299,134.71,2025-11-17 16:35:07.905566,2025-11-26 16:35:07.905566,2,0.2,7.53,Returned,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,9,107.76800000000001,215.53600000000003,41.676000000000016,1
4219992,176588,18223,437.21,2025-10-12 16:35:07.905582,2025-10-21 16:35:07.905582,1,0.19,16.41,Shipped,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,9,354.1401,354.1401,297.1101,0
1601289,176588,65753,158.5,2026-03-21 16:35:07.905597,2026-03-23 16:35:07.905597,1,0.14,16.59,Returned,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,2,136.31,136.31,79.28,1
7960192,187821,82554,37.01,2025-07-02 16:35:07.905613,2025-07-03 16:35:07.905613,3,0.27,9.29,Returned,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,1,27.0173,81.05189999999999,-101.10810000000001,1
9777536,381632,99732,32.75,2025-07-16 16:35:07.905628,2025-07-18 16:35:07.905628,3,0.26,18.53,Returned,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,2,24.235,72.705,-188.08500000000004,1
6683868,187821,44394,81.67,2026-02-19 16:35:07.905643,2026-02-22 16:35:07.905643,3,0.29,24.28,Processing,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,3,57.9857,173.9571,-8.202899999999993,0
5677822,512461,97613,255.25,2025-08-18 16:35:07.905658,2025-08-23 16:35:07.905658,3,0.22,15.15,Shipped,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,5,199.095,597.285,301.305,0
7222025,140937,86371,210.54,2025-10-20 16:35:07.905673,2025-10-26 16:35:07.905673,2,0.14,5.88,Delivered,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,6,181.06439999999998,362.12879999999996,194.24879999999996,0
1515278,313802,30400,10.36,2025-05-19 16:35:07.905688,2025-05-28 16:35:07.905688,4,0.26,11.13,Shipped,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,9,7.666399999999999,30.665599999999998,-230.69440000000003,0
5634016,924197,70893,313.21,2026-03-28 16:35:07.905703,2026-04-03 16:35:07.905703,3,0.18,17.16,Delivered,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,6,256.8322,770.4966,547.8666000000001,0
3329134,674253,11858,363.38,2025-07-21 16:35:07.905719,2025-07-25 16:35:07.905719,3,0.07,19.66,Shipped,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,4,337.9434,1013.8302,814.5701999999999,0
5074782,562958,64850,112.56,2026-01-23 16:35:07.905734,2026-01-30 16:35:07.905734,4,0.01,13.47,Shipped,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,7,111.4344,445.7376,361.1776,0
3167370,492904,49918,358.73,2025-08-05 16:35:07.905749,2025-08-14 16:35:07.905749,1,0.12,22.0,Delivered,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,9,315.68240000000003,315.68240000000003,220.03240000000002,0
6547921,363028,29382,297.21,2026-01-09 16:35:07.905766,2026-01-13 16:35:07.905766,3,0.27,17.97,Processing,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,4,216.96329999999998,650.8898999999999,380.4998999999999,0
8133196,363028,22698,279.48,2025-11-22 16:35:07.905782,2025-11-23 16:35:07.905782,3,0.28,11.87,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,1,201.22560000000001,603.6768000000001,333.2868000000001,0
8977656,492904,45778,96.07,2025-12-28 16:35:07.905797,2026-01-04 16:35:07.905797,1,0.21,23.47,Processing,Product_492904,Electronics,Houston,S,White,14713501,95.65,2024-03-27 16:35:07.864382,7,75.89529999999999,75.89529999999999,-19.754700000000014,0
1139261,562958,75719,125.19,2025-08-25 16:35:07.905812,2025-08-26 16:35:07.905812,3,0.2,14.27,Shipped,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,1,100.152,300.456,237.036,0
9346621,938521,87546,234.35,2025-12-30 16:35:07.905827,2026-01-01 16:35:07.905827,4,0.12,15.95,Delivered,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,2,206.228,824.912,718.7520000000001,0
3024238,381632,43234,149.59,2025-09-30 16:35:07.905843,2025-10-06 16:35:07.905843,4,0.28,6.19,Processing,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,6,107.70479999999999,430.81919999999997,83.09919999999994,0
1265548,938521,62511,269.2,2025-11-25 16:35:07.905858,2025-11-28 16:35:07.905858,1,0.29,15.46,Returned,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,3,191.13199999999998,191.13199999999998,164.59199999999998,1
4048677,381632,15027,96.96,2025-07-29 16:35:07.905873,2025-07-30 16:35:07.905873,2,0.01,17.48,Shipped,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,1,95.9904,191.9808,18.120799999999974,0
3090110,924197,68350,355.0,2025-06-04 16:35:07.905888,2025-06-13 16:35:07.905888,4,0.09,15.96,Shipped,Product_924197,Home,New York,L,Blue,40138388,74.21,2023-11-24 16:35:07.864252,9,323.05,1292.2,995.3600000000001,0
6377725,720230,28961,455.93,2026-01-02 16:35:07.905903,2026-01-11 16:35:07.905903,2,0.06,12.44,Returned,Product_720230,Beauty,Seattle,S,White,59007894,74.32,2024-10-28 16:35:07.864441,9,428.57419999999996,857.1483999999999,708.5083999999999,1
3069698,187821,33384,148.96,2025-11-15 16:35:07.905918,2025-11-17 16:35:07.905918,3,0.04,7.25,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,2,143.0016,429.0048,246.8448,0
7986553,328815,96706,144.12,2026-01-01 16:35:07.905933,2026-01-08 16:35:07.905933,4,0.11,11.57,Delivered,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,7,128.26680000000002,513.0672000000001,292.6672000000001,0
4178049,781209,57831,242.09,2025-07-12 16:35:07.905948,2025-07-21 16:35:07.905948,4,0.05,5.13,Returned,Product_781209,Apparel,Seattle,L,Gray,34897945,55.57,2024-07-28 16:35:07.864433,9,229.9855,919.942,697.662,1
1605662,176588,30908,79.47,2025-11-03 16:35:07.905963,2025-11-11 16:35:07.905963,4,0.15,19.12,Processing,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,8,67.5495,270.198,42.077999999999975,0
3697900,512461,81832,196.0,2025-05-24 16:35:07.905978,2025-05-25 16:35:07.905978,1,0.17,13.41,Processing,Product_512461,Home,Seattle,S,Red,91926380,98.66,2023-08-18 16:35:07.864399,1,162.67999999999998,162.67999999999998,64.01999999999998,0
1654373,176588,13197,163.32,2026-04-11 16:35:07.905993,2026-04-13 16:35:07.905993,3,0.07,23.7,Returned,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,2,151.8876,455.66279999999995,284.5728,1
3975522,381632,71421,52.47,2025-08-31 16:35:07.906008,2025-09-01 16:35:07.906008,3,0.3,18.83,Processing,Product_381632,Home,Phoenix,S,White,45607312,86.93,2024-10-27 16:35:07.864300,1,36.729,110.187,-150.603,0
1462929,562958,84876,406.57,2025-11-23 16:35:07.906025,2025-12-01 16:35:07.906025,4,0.22,18.57,Shipped,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,8,317.1246,1268.4984,1183.9384,0
7550449,187821,88154,428.23,2025-05-18 16:35:07.906041,2025-05-21 16:35:07.906041,4,0.24,11.45,Shipped,Product_187821,Sports,Houston,L,Black,23440726,60.72,2025-05-26 16:35:07.864415,3,325.45480000000003,1301.8192000000001,1058.9392000000003,0
4061956,562958,52874,313.39,2025-10-27 16:35:07.906056,2025-10-31 16:35:07.906056,2,0.03,23.9,Shipped,Product_562958,Electronics,Seattle,S,Gray,12407626,21.14,2024-10-14 16:35:07.864286,4,303.9883,607.9766,565.6966,0
4437663,674253,50175,47.07,2025-10-19 16:35:07.906072,2025-10-25 16:35:07.906072,1,0.21,24.34,Shipped,Product_674253,Electronics,New York,L,Green,66043074,66.42,2024-06-10 16:35:07.864364,6,37.185300000000005,37.185300000000005,-29.234699999999997,0
1649568,938521,52186,169.42,2025-06-05 16:35:07.906087,2025-06-11 16:35:07.906087,3,0.26,5.9,Shipped,Product_938521,Home,Los Angeles,XL,Green,57208792,26.54,2026-02-10 16:35:07.864346,6,125.37079999999999,376.1124,296.4924,0
1434660,313802,97727,358.16,2026-01-11 16:35:07.906102,2026-01-17 16:35:07.906102,1,0.02,21.73,Shipped,Product_313802,Electronics,Phoenix,L,Red,68225018,65.34,2023-12-16 16:35:07.864337,6,350.9968,350.9968,285.6568,0
4000369,140937,32471,143.04,2025-10-22 16:35:07.906117,2025-10-23 16:35:07.906117,1,0.22,6.1,Returned,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,1,111.5712,111.5712,27.631200000000007,1
9232099,328815,62887,252.34,2025-05-04 16:35:07.906132,2025-05-05 16:35:07.906132,2,0.25,19.79,Shipped,Product_328815,Electronics,Los Angeles,L,Red,77987462,55.1,2024-07-30 16:35:07.864356,1,189.255,378.51,268.31,0
9260514,140937,80705,333.03,2025-08-20 16:35:07.906148,2025-08-22 16:35:07.906148,4,0.17,10.0,Processing,Product_140937,Electronics,Seattle,One Size,Green,73871809,83.94,2024-11-04 16:35:07.864391,2,276.4149,1105.6596,769.8996,0
8760128,176588,59746,76.55,2025-05-05 16:35:07.906163,2025-05-14 16:35:07.906163,2,0.23,21.4,Processing,Product_176588,Electronics,Phoenix,S,White,75094386,57.03,2025-03-03 16:35:07.864319,9,58.9435,117.887,3.826999999999998,0
8026590,363028,10733,73.0,2025-05-02 16:35:07.906178,2025-05-08 16:35:07.906178,2,0.08,15.38,Shipped,Product_363028,Apparel,New York,S,Blue,29697412,90.13,2023-10-06 16:35:07.864310,6,67.16,134.32,-45.94,0
